market,is_cumulative,seq,code,name,board_date,purpose_code,amount_cap,planned_shares,price_low,price_high,period_start,period_end,done,standard_data,bought_shares,cancelled_transferred_shares,bought_ratio_pct,bought_amount,avg_price,bought_of_outstanding_pct,note,purpose_text
sii,False,21,1319,東陽,90/09/12,1,"589,116,680","5,700,000",12.00,14.00,90/09/14,90/11/13,Y,,"5,504,000","5,504,000",96.56,"70,713,377",12.85,1.42,本次執行已達96.56%，且公司股價維持穩定,轉讓股份予員工
sii,True,累計,1319,東陽,----,----,----,"21,594,000",----,----,----,----,----,,"20,394,000","20,394,000",94.44,"281,694,777",----,----,----,----
sii,False,22,1323,永裕,89/10/24,3,"119,650,000","2,000,000",4.34,9.69,89/10/25,89/12/22,Y,,"1,982,000","1,982,000",99.10,"13,756,625",6.94,2.78,股市成交量不足,維護公司信用及股東權益並辦理註銷
sii,True,累計,1323,永裕,----,----,----,"2,000,000",----,----,----,----,----,,"1,982,000","1,982,000",99.10,"13,756,625",----,----,----,----
sii,False,23,1325,恆大,91/12/02,3,"144,138,000","8,964,000",7.50,10.00,91/12/03,92/02/02,Y,,"529,000","529,000",5.90,"4,525,084",8.55,0.59,"由於執行買回股份期間成交量太小,以致無法執行原預定買回之數量",維護公司信用及股東權益並辦理註銷
sii,False,23,1325,恆大,103/08/12,3,"602,854,604","5,000,000",16.00,19.00,103/08/13,103/10/12,Y,,"352,000","352,000",7.04,"6,496,921",18.46,0.35,為兼顧市場機制不影響股價，本公司視股價變化及成交量狀況採行分批買回策略，故未執行完畢。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1325,恆大,----,----,----,"13,964,000",----,----,----,----,----,,"881,000","881,000",6.31,"11,022,005",----,----,----,----
sii,False,24,1337,再生-KY,103/04/25,3,"2,279,291,633","10,000,000",60.00,90.00,103/04/28,103/06/27,Y,,"346,000","346,000",3.46,"24,447,184",70.66,0.17,公司營運資金規劃考量,維護公司信用及股東權益並辦理註銷
sii,True,累計,1337,再生-KY,----,----,----,"10,000,000",----,----,----,----,----,,"346,000","346,000",3.46,"24,447,184",----,----,----,----
sii,False,25,1338,廣華-KY,103/10/27,3,"3,918,047,473","2,000,000",60.50,156.00,103/10/28,103/12/27,Y,,"1,160,000","1,160,000",58.00,"111,556,829",96.17,1.36,基於維護公司股東權益及兼顧市場機制下，公司依股價變化採限價限量分批買回策略，因部份買單未能成交等因素，致本次未予以執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,25,1338,廣華-KY,113/08/15,3,"5,198,337,447","2,000,000",21.00,45.00,113/08/16,113/10/15,Y,,"1,500,000",,75.00,"49,521,007",33.01,1.79,為維護全體股東權益及兼顧市場交易機制，本公司視股價變化及成交量狀況採分批買回策略，故未執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,25,1338,廣華-KY,114/01/22,1,"5,177,623,297","1,000,000",20.00,38.00,114/01/23,114/03/22,Y,,"598,000",,59.80,"18,135,210",30.33,0.71,為維護全體股東權益及兼顧市場交易機制，本公司視股價變化及成交量狀況採分批買回策略，故未執行完畢。,轉讓股份予員工
sii,False,25,1338,廣華-KY,114/05/14,1,"5,054,664,562","1,000,000",18.00,32.00,114/05/15,114/07/14,Y,,"983,000",,98.30,"24,429,357",24.85,1.17,為維護全體股東權益及兼顧市場交易機制，本公司視股價變化及成交量狀況採分批買回策略，故未執行完畢。,轉讓股份予員工
sii,True,累計,1338,廣華-KY,----,----,----,"6,000,000",----,----,----,----,----,,"4,241,000","1,160,000",70.68,"203,642,403",----,----,----,----
sii,False,26,1339,昭輝,104/09/22,3,"1,863,285,670","5,000,000",68.60,101.00,104/09/23,104/11/22,Y,,"1,787,000","1,787,000",35.74,"93,566,692",52.36,2.35,為兼顧市場機制及維護股東權益，本公司考量股價變化及成交量狀況，故未執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,26,1339,昭輝,107/11/09,1,"2,552,784,594","1,000,000",32.00,53.85,107/11/12,108/01/11,Y,,"15,000","15,000",1.50,"525,897",35.06,0.02,"本公司基於維護股東權益與兼顧市場機制,故本次庫藏股未能執行完畢。",轉讓股份予員工
sii,True,累計,1339,昭輝,----,----,----,"6,000,000",----,----,----,----,----,,"1,802,000","1,802,000",30.03,"94,092,589",----,----,----,----
sii,False,27,1342,八貫,114/11/05,3,"1,579,649,988","1,248,000",80.10,96.20,114/11/06,114/12/10,Y,,"1,248,000",,100.00,"106,703,447",85.50,1.58,,維護公司信用及股東權益並辦理註銷
sii,True,累計,1342,八貫,----,----,----,"1,248,000",----,----,----,----,----,,"1,248,000",0,100.00,"106,703,447",----,----,----,----
sii,False,28,1402,遠東新,89/08/24,2,"14,623,989,000","10,000,000",33.83,70.00,89/08/26,89/09/25,Y,,"1,874,000","1,874,000",18.74,"66,103,454",35.27,0.06,執行期間因部份營業日成交價格落於設定買回區間價格之外,股權轉換
sii,False,28,1402,遠東新,90/05/09,1,"12,396,067,000","50,000,000",15.00,30.00,90/05/10,90/07/09,Y,,"38,751,000","38,751,000",77.50,"745,939,076",19.25,1.26,"本公司原申報20元~25元區間之預定執行率為80%(40,000千股)，本次",轉讓股份予員工
sii,False,28,1402,遠東新,90/09/21,1,"11,709,927,000","15,000,000",10.00,20.00,90/09/24,90/11/23,Y,,"12,871,000","12,871,000",85.81,"140,538,944",10.92,0.40,"已買入12,871仟股，執行比率已達86%，餘係掛買未撮合成功。",轉讓股份予員工
sii,True,累計,1402,遠東新,----,----,----,"75,000,000",----,----,----,----,----,,"53,496,000","53,496,000",71.33,"952,581,474",----,----,----,----
sii,False,29,1409,新纖,89/08/25,3,"256,008,421","12,288,000",5.00,11.00,89/08/29,89/09/28,Y,,"5,300,000","5,300,000",43.13,"25,887,451",4.88,0.40,執行期間因部份營業日成交價格落於設定買回區間之外,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,97/09/17,1,"503,271,785","50,327,000",4.31,10.00,97/09/18,97/11/17,Y,,"17,842,000","17,842,000",35.45,"95,891,654",5.37,1.23,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執行完畢。,轉讓股份予員工
sii,False,29,1409,新纖,100/05/24,1,"2,585,715,861","50,000,000",9.00,18.00,100/05/25,100/07/24,Y,,"1,581,000","1,581,000",3.16,"19,530,494",12.35,0.09,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執行完畢,轉讓股份予員工
sii,False,29,1409,新纖,100/08/08,1,"2,585,715,861","10,000,000",8.00,15.00,100/08/09,100/10/08,Y,,"10,000,000","10,000,000",100.00,"109,786,467",10.98,0.58,,轉讓股份予員工
sii,False,29,1409,新纖,100/08/23,1,"2,585,715,861","20,000,000",8.00,15.00,100/08/24,100/10/23,Y,,"16,723,000","16,723,000",83.62,"162,606,443",9.72,0.97,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執,轉讓股份予員工
sii,False,29,1409,新纖,100/12/01,1,"2,651,075,235","40,000,000",6.50,13.00,100/12/02,101/02/01,Y,,"4,179,000","4,179,000",10.45,"33,251,567",7.96,0.23,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執,轉讓股份予員工
sii,False,29,1409,新纖,101/03/15,3,"2,651,075,235","40,000,000",8.50,13.00,101/03/16,101/05/15,Y,,"40,000,000","40,000,000",100.00,"378,567,564",9.46,2.19,,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,101/05/22,3,"2,351,794,867","40,000,000",6.50,12.00,101/05/23,101/07/22,Y,,"27,723,000","27,723,000",69.31,"244,377,933",8.81,1.52,因公司公告除息，依相關規定，於一定期間內不得買回庫藏股，故本次庫藏股未能執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,103/02/12,3,"3,567,862,000","36,000,000",7.50,12.00,103/02/13,103/04/12,Y,,"33,106,000","33,106,000",91.96,"333,538,050",10.07,1.88,本公司因公告股東會停止過戶，依相關規定，於一定期間內不宜買回庫藏股，故本次庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,103/06/12,3,"3,730,351,000","36,000,000",7.50,12.00,103/06/13,103/08/12,Y,,"35,612,000","35,612,000",98.92,"394,909,034",11.09,2.06,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,104/06/03,3,"3,890,919,000","50,000,000",9.00,13.00,104/06/04,104/08/03,Y,,"30,104,000","30,104,000",60.21,"304,029,285",10.10,1.81,為兼顧市場機制，並維護股東權益，本公司視股價變化採分批買回，故本次庫藏股未能執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,29,1409,新纖,104/08/11,3,"3,890,919,000","30,000,000",8.50,12.00,104/08/12,104/10/11,Y,,"10,769,000","10,769,000",35.90,"93,002,094",8.64,0.65,本公司因發放股息，暫停買庫藏股，故本次庫藏股未能執行完畢,維護公司信用及股東權益並辦理註銷
sii,True,累計,1409,新纖,----,----,----,"414,615,000",----,----,----,----,----,,"232,939,000","232,939,000",56.18,"2,195,378,036",----,----,----,----
sii,False,30,1410,南染,114/05/08,3,"429,190,221","3,000,000",25.00,45.00,114/05/19,114/07/08,Y,,"1,000,000","1,000,000",33.33,"37,838,452",37.84,1.59,因考量資金運用效益及維護股東權益，並兼顧市場機制不影響股價，故未執行完畢。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1410,南染,----,----,----,"3,000,000",----,----,----,----,----,,"1,000,000","1,000,000",33.33,"37,838,452",----,----,----,----
sii,False,31,1416,廣豐,89/08/09,3,"316,685,349","5,232,000",0.00,13.00,89/08/10,89/09/08,Y,,"3,474,000","3,474,000",66.40,"17,449,873",5.02,0.63,執行期間因部份營業日漲幅逾當日漲幅的一半及受碧麗絲颱風停止營,維護公司信用及股東權益並辦理註銷
sii,True,累計,1416,廣豐,----,----,----,"5,232,000",----,----,----,----,----,,"3,474,000","3,474,000",66.40,"17,449,873",----,----,----,----
sii,False,32,1423,利華,92/08/21,1,"229,980,104","8,965,000",5.42,11.42,92/08/22,92/10/20,Y,,0,,0.00,0,0.00,0.00,考量買回期間集中交易市場變動較預期穩定，致未能執行。,轉讓股份予員工
sii,False,32,1423,利華,93/05/14,1,"158,296,254","8,965,000",4.06,10.63,93/05/17,93/07/15,Y,,"240,000","240,000",2.68,"1,343,234",5.60,0.13,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採行分批,轉讓股份予員工
sii,False,32,1423,利華,97/08/22,3,"176,845,964","4,300,000",4.48,10.00,97/08/25,97/10/21,Y,,"4,300,000","4,300,000",100.00,"23,817,339",5.54,2.40,,維護公司信用及股東權益並辦理註銷
sii,False,32,1423,利華,103/11/10,3,"20,863,308","2,000,000",5.45,10.40,103/11/11,104/01/10,Y,,"2,000,000","2,000,000",100.00,"15,599,159",7.80,1.14,,維護公司信用及股東權益並辦理註銷
sii,True,累計,1423,利華,----,----,----,"24,230,000",----,----,----,----,----,,"6,540,000","6,540,000",26.99,"40,759,732",----,----,----,----
sii,False,33,1432,大魯閣,103/10/27,1,"358,180,072","3,500,000",15.00,25.00,103/10/28,103/12/27,Y,,"3,500,000","3,500,000",100.00,"70,157,154",20.04,2.13,,轉讓股份予員工
sii,False,33,1432,大魯閣,110/01/15,1,"95,827,000","3,000,000",9.00,21.70,110/01/18,110/03/14,Y,,"1,600,000","1,600,000",53.33,"22,765,220",14.23,2.13,為兼顧市場機制及員工認股意願,轉讓股份予員工
sii,False,33,1432,大魯閣,110/05/20,1,"89,057,000","2,000,000",9.00,18.00,110/05/20,110/07/19,Y,,"161,000","161,000",8.05,"2,209,330",13.72,0.21,,轉讓股份予員工
sii,False,33,1432,大魯閣,115/07/03,1,"296,364,564","2,000,000",10.64,24.85,115/07/06,115/09/02,N,,,,,,,,,轉讓股份予員工
sii,True,累計,1432,大魯閣,----,----,----,"10,500,000",----,----,----,----,----,,"5,261,000","5,261,000",50.10,"95,131,704",----,----,----,----
sii,False,34,1436,華友聯,89/11/15,3,"429,628,000","9,440,000",2.00,6.00,89/11/16,90/01/15,Y,,"9,440,000","9,440,000",100.00,"39,128,449",4.14,2.96,,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,90/04/11,3,"429,628,000","10,000,000",3.00,10.00,90/04/12,90/06/11,Y,,"10,000,000","10,000,000",100.00,"54,983,673",5.50,3.13,,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,94/09/30,3,"345,454,022","33,000,000",3.80,10.00,94/10/03,94/12/02,Y,,"8,834,000","8,834,000",26.77,"61,641,380",6.98,2.68,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,94/12/05,3,"498,899,970","11,166,000",4.50,10.55,94/12/06,95/02/03,Y,,"4,166,000","4,166,000",37.31,"29,963,584",7.19,1.26,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,95/02/14,3,"498,899,970","17,000,000",4.50,10.55,95/02/15,95/03/14,Y,,"3,000,000","3,000,000",17.65,"23,095,140",7.70,0.91,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,95/04/19,3,"498,899,970","14,000,000",5.50,11.65,95/04/20,95/06/19,Y,,"4,000,000","4,000,000",28.57,"35,769,413",8.94,1.27,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,95/08/31,3,"582,466,633","10,000,000",5.50,12.30,95/09/01,95/10/13,Y,,"3,000,000","3,000,000",30.00,"27,424,142",9.14,0.96,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,97/07/25,3,"257,677,486","17,700,000",5.10,12.00,97/07/28,97/09/27,Y,,"5,569,000","5,569,000",31.46,"41,706,951",7.49,1.65,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,34,1436,華友聯,97/10/13,3,"225,113,429","12,131,000",5.50,11.00,97/10/15,97/12/14,Y,,"2,131,000","2,131,000",17.57,"15,154,153",7.11,0.63,為兼顧市場機制，並維護整體股東權益，本公司視股價變化採分批買回，故本次買回庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,True,累計,1436,華友聯,----,----,----,"134,437,000",----,----,----,----,----,,"50,140,000","50,140,000",37.30,"328,866,885",----,----,----,----
sii,False,35,1437,勤益控,92/04/18,1,"238,873,387","3,000,000",6.00,11.50,92/04/21,92/05/20,Y,,"1,274,000","1,274,000",42.47,"10,790,144",8.47,0.81,"因每日成交量少,將重行提董事會決議,再行買足預定之數量",轉讓股份予員工
sii,False,35,1437,勤益控,92/05/28,1,"230,092,606","1,726,000",6.02,11.00,92/05/29,92/07/28,Y,,"817,000","817,000",47.33,"7,912,506",9.68,0.52,價格超過本公司預定買回區間價格,轉讓股份予員工
sii,False,35,1437,勤益控,93/07/23,3,"62,637,815","3,000,000",10.00,15.00,93/07/26,93/09/25,Y,,"787,000","787,000",26.23,"9,312,283",11.83,0.50,依市場狀況及維持穩定股價，進行買回，受股價因素，致期間屆滿仍,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,93/10/07,3,"93,556,783","2,000,000",10.00,15.00,93/10/11,93/12/10,Y,,"1,980,000","1,980,000",99.00,"22,640,500",11.43,1.26,"本次執行已達99%,因受價量之因素,故未全數執行完畢。",維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,100/08/23,1,"380,165,263","2,000,000",10.92,28.88,100/08/24,100/10/23,Y,,"200,000","200,000",10.00,"2,969,107",14.85,0.10,為兼顧市場機制，視股價變化及成交量狀況採行分批買回策略，故未執行完畢。,轉讓股份予員工
sii,False,35,1437,勤益控,100/11/25,1,"336,619,583","1,000,000",8.40,22.38,100/11/25,101/01/24,Y,,0,0,0.00,0,0.00,0.00,"因股價未再持續探低, 穩定在12~14元的區間,而本次選舉異常激烈, 市場觀望濃厚, 為兼顧市場及有效運用資金，擔心變數而影響股東權益, 並造成員工損失, 故未執行.",轉讓股份予員工
sii,False,35,1437,勤益控,103/03/21,3,"224,472,664","2,000,000",15.00,32.00,103/03/21,103/05/20,Y,,"1,075,000","1,075,000",53.75,"21,371,453",19.88,0.53,為兼顧市場機制不影響股價、並維護股東權益，公司視股價變化及考量資金效益，故本次庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,104/05/11,3,"20,318,408","1,000,000",15.00,20.00,104/05/12,104/07/10,Y,,"1,000,000","1,000,000",100.00,"16,446,865",16.45,0.49,,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,104/08/14,3,"36,218,743","1,500,000",10.00,13.18,104/08/17,104/10/13,Y,,"1,500,000","1,500,000",100.00,"17,788,973",11.86,0.74,,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,105/01/14,3,"57,953,898","1,000,000",10.00,15.00,105/01/15,105/03/13,Y,,"1,000,000","1,000,000",100.00,"12,002,144",12.00,0.50,,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,105/04/08,3,"27,529,296","1,000,000",10.00,15.00,105/04/11,105/06/07,Y,,"1,000,000","1,000,000",100.00,"12,919,757",12.92,0.50,,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,105/12/08,3,"414,463,024","1,200,000",11.00,23.00,105/12/09,106/02/07,Y,,"1,200,000","1,200,000",100.00,"20,316,380",16.93,0.61,,維護公司信用及股東權益並辦理註銷
sii,False,35,1437,勤益控,106/08/04,3,"481,774,490","1,000,000",15.00,25.00,106/08/07,106/10/06,Y,,"1,000,000","1,000,000",100.00,"17,544,387",17.54,0.51,,維護公司信用及股東權益並辦理註銷
